,Unnamed: 0.1,Unnamed: 0,mz,rt,rt1,rt2,intensity,pic_label,score_inf,snr_inf,snr_mock,score_mock
2906,2906,2906,909.7788695774065,4145.062159748242,4142.099318183909,4160.22663358593,732436.6796875,4145.062159748242_909.7788695774065_732436.6796875,0.0,4.6369953677519,0.0,
2907,2907,2907,416.5431087994338,4146.064795539573,4133.00867918874,4169.364782132159,923042.8203125,4146.064795539573_416.5431087994338_923042.8203125,0.0,5.358006617519759,0.0,
2910,2910,2910,514.8314413889512,4155.569487155151,4148.13446215533,4184.46644214534,1132003.62109375,4155.569487155151_514.8314413889512_1132003.62109375,0.0030443946265726,9.088027203274024,1.392084345809564,
2911,2911,2911,553.7264422090155,4160.220209170829,4142.099318183909,4175.39862064266,2699227.48046875,4160.220209170829_553.7264422090155_2699227.48046875,0.0,11.123927600574012,0.0,
2916,2916,2916,625.7933927614079,4153.458382879387,4142.099318183909,4169.364782132159,1052081.162109375,4153.458382879387_625.7933927614079_1052081.162109375,0.0,10.091035924863956,0.0,
2919,2919,2919,557.8578645019535,4145.260405729587,4117.846864141469,4178.418935216911,1992395.94140625,4145.260405729587_557.8578645019535_1992395.94140625,0.0,7.684112669305842,0.0,0.0
2920,2920,2920,599.2936684457405,4154.1460281519785,4148.13446215533,4169.364782132159,981289.3046875,4154.1460281519785_599.2936684457405_981289.3046875,0.0,7.747284691383255,0.0,0.0
2931,2931,2931,710.8040047700259,4167.016171813028,4154.16733161354,4175.39862064266,917000.1328125,4167.016171813028_710.8040047700259_917000.1328125,0.0,7.179786133071397,0.0,
2936,2936,2936,742.3369939451542,4167.04552485177,4148.13446215533,4181.444015182499,1310937.3662109375,4167.04552485177_742.3369939451542_1310937.3662109375,0.0,4.440786527793229,0.0,
2939,2939,2939,437.56643371712977,4177.181485071764,4157.19652811433,4190.51021961117,2594571.709960937,4177.181485071764_437.56643371712977_2594571.709960937,1.4266049235927771,11.222065375455458,0.0,
2941,2941,2941,627.8233363987724,4177.490793269534,4160.22663358593,4190.51021961117,1786590.052734375,4177.490793269534_627.8233363987724_1786590.052734375,0.988766738178059,9.478321864166183,0.0,
2943,2943,2943,552.7985435357515,4180.916922985548,4166.30267659569,4196.57846263791,2559997.8203125,4180.916922985548_552.7985435357515_2559997.8203125,0.0,11.231849527155592,0.0,
2948,2948,2948,586.7760561341123,4178.599822106576,4148.13446215533,4201.94372455023,8150378.84765625,4178.599822106576_586.7760561341123_8150378.84765625,0.0,5.496314269344715,0.0,0.0
2949,2949,2949,659.7762246152834,4180.266464629972,4166.30267659569,4193.54444865132,2121803.8413085938,4180.266464629972_659.7762246152834_2121803.8413085938,1.3548150477397871,8.577033226422468,0.0,
2953,2953,2953,526.7482802659888,4177.716634243699,4169.364782132159,4193.54444865132,1630029.1174316406,4177.716634243699_526.7482802659888_1630029.1174316406,0.0,6.53074833270117,0.0,0.0
2956,2956,2956,368.22504290650016,4198.336419192258,4166.30267659569,4205.566728152279,5889207.91015625,4198.336419192258_368.22504290650016_5889207.91015625,0.784254218144353,7.515683799851504,0.0,0.0
2978,2978,2978,364.8536005676189,4205.883501756566,4187.4892311468,4207.686321653369,22420969.375,4205.883501756566_364.8536005676189_22420969.375,0.0,5.699271448160811,0.0,
2981,2981,2981,634.8452769808287,4209.384313274172,4190.51021961117,4211.64065412426,11517703.953125,4209.384313274172_634.8452769808287_11517703.953125,0.2403132253087335,4.4654132290336985,0.0,0.0
2987,2987,2987,602.3201858057746,4217.369879570542,4215.78903416538,4223.6219807043,29199338.6796875,4217.369879570542_602.3201858057746_29199338.6796875,0.0,4.608848442812192,0.0,
3002,3002,3002,473.2951315878505,4248.55529110921,4234.28056661034,4272.46320763968,16567113.0078125,4248.55529110921_473.2951315878505_16567113.0078125,0.0,7.065771144382935,0.0,0.0
3005,3005,3005,530.3507023207292,4257.233400485893,4251.75175062561,4269.43332020187,1017398.1640625,4257.233400485893_530.3507023207292_1017398.1640625,0.0,6.830773079775084,0.8393394896710179,
3011,3011,3011,399.5915011274704,4254.229009653873,4249.39408711338,4272.46320763968,958949.4140625,4254.229009653873_399.5915011274704_958949.4140625,0.0,4.595918118202555,0.0,
3012,3012,3012,581.7868560558148,4249.822584523224,4240.552472628599,4269.43332020187,2980770.12890625,4249.822584523224_581.7868560558148_2980770.12890625,0.0,4.6511166399461175,0.0,
3013,3013,3013,614.774431726666,4256.881572676401,4241.7398056164,4296.72027067089,9388461.779296877,4256.881572676401_614.774431726666_9388461.779296877,0.0,10.002795247789336,0.0,
3018,3018,3018,743.3027791553599,4261.976245023523,4247.18912760162,4281.52553764725,6207903.662109375,4261.976245023523_743.3027791553599_6207903.662109375,1.1309565894329288,6.625845854625453,0.0,
3020,3020,3020,575.2608004721789,4262.9184574821575,4254.31428066633,4272.46320763968,1669816.0075683594,4262.9184574821575_575.2608004721789_1669816.0075683594,0.0,10.03010153189006,0.0,
3030,3030,3030,351.5291374269022,4269.1905629233,4254.31428066633,4287.599787153241,1502409.5300292969,4269.1905629233_351.5291374269022_1502409.5300292969,0.0,5.253549957109293,0.0,
3031,3031,3031,385.5377268509012,4271.786246876834,4254.31428066633,4359.89560965444,22787503.71875,4271.786246876834_385.5377268509012_22787503.71875,0.0,12.517658964327342,0.0,0.0
3038,3038,3038,617.2808559526604,4272.049817110944,4257.2838181629,4284.54782859228,1657981.80078125,4272.049817110944_617.2808559526604_1657981.80078125,0.0,10.161846579353018,0.0,
3039,3039,3039,353.2174589983988,4282.521883031251,4263.31792858983,4290.65198615934,562368.3149414062,4282.521883031251_353.2174589983988_562368.3149414062,0.0430649778789208,9.295370076707773,0.0,0.0
3042,3042,3042,730.3382878466797,4277.075942063078,4263.31792858983,4293.67463258649,3384584.908203125,4277.075942063078_730.3382878466797_3384584.908203125,2.0417855643181437,10.7268001695953,0.0,
3043,3043,3043,732.3215549117332,4277.441565850042,4263.31792858983,4290.65198615934,1278562.0693359375,4277.441565850042_732.3215549117332_1278562.0693359375,0.0642696610759652,12.536978228541283,0.0,
3047,3047,3047,616.2948685749205,4287.6594134563375,4275.491225637419,4299.65966872119,861990.56640625,4287.6594134563375_616.2948685749205_861990.56640625,0.0,4.79446780072939,0.0,
3049,3049,3049,560.7518398803046,4286.9408458797225,4269.43332020187,4296.72027067089,750404.9794921875,4286.9408458797225_560.7518398803046_750404.9794921875,0.0,5.324891173995654,0.0,
3052,3052,3052,567.7922228996649,4273.964234060709,4260.29992858314,4299.65966872119,823502.77734375,4273.964234060709_567.7922228996649_823502.77734375,0.0,4.573741678934721,0.0,0.0
3058,3058,3058,421.8572869866909,4284.173168306333,4266.37556568528,4308.54084769632,1297261.861328125,4284.173168306333_421.8572869866909_1297261.861328125,0.0,12.581535694023072,0.0,
3060,3060,3060,532.2642182965504,4288.779906605355,4269.43332020187,4308.54084769632,5561267.298339844,4288.779906605355_532.2642182965504_5561267.298339844,1.4300380903726402,10.79351540043465,0.0,0.0
3063,3063,3063,614.2803456275401,4282.769312778889,4263.31792858983,4299.65966872119,2999408.611328125,4282.769312778889_614.2803456275401_2999408.611328125,1.0960223688591797,12.491709684877652,0.0,0.0
3067,3067,3067,503.2016058655842,4296.628503751495,4284.54782859228,4311.59092871094,784355.7893066406,4296.628503751495_503.2016058655842_784355.7893066406,0.0,5.1686488988526,0.0,
3068,3068,3068,545.2568041145968,4293.12510060168,4278.50553766632,4308.54084769632,1374007.28515625,4293.12510060168_545.2568041145968_1374007.28515625,0.0,4.060349627114445,1.7614850044784425,0.0
3070,3070,3070,387.7299251167853,4304.646208914504,4272.46320763968,4341.87723461532,1058744.2138671875,4304.646208914504_387.7299251167853_1058744.2138671875,0.0313207029271775,5.892521916220005,0.0,0.0
3072,3072,3072,601.2865758492925,4292.7036951157725,4266.37556568528,4323.6975816860095,32494606.746383667,4292.7036951157725_601.2865758492925_32494606.746383667,0.0,16.28995399072473,0.0,0.0
3073,3073,3073,665.8698886616318,4293.571514476251,4272.46320763968,4314.64198318863,6706133.003417969,4293.571514476251_665.8698886616318_6706133.003417969,0.0,11.788580992815293,0.0,0.0
3077,3077,3077,584.7954107457476,4305.098614486129,4290.65198615934,4317.659404195801,930800.59375,4305.098614486129_584.7954107457476_930800.59375,0.0,8.961996343753798,0.0,0.0
3080,3080,3080,611.7417761103137,4304.024038044965,4290.65198615934,4314.64198318863,969956.0703125,4304.024038044965_611.7417761103137_969956.0703125,0.0,7.256371960499553,0.0,0.0
3088,3088,3088,543.7153090694163,4315.376721501787,4296.72027067089,4329.7309821024,2727776.810546875,4315.376721501787_543.7153090694163_2727776.810546875,0.0,9.95147820676186,0.0,0.0
3092,3092,3092,375.50068400596354,4319.877334903926,4305.52429310229,4329.7309821024,613014.1103515625,4319.877334903926_375.50068400596354_613014.1103515625,0.0,6.930360854634129,0.0,
3093,3093,3093,488.7769071876597,4323.96690288952,4287.599787153241,4341.87723461532,4282115.251953125,4323.96690288952_488.7769071876597_4282115.251953125,0.0,10.2834384081387,0.0,0.0
3096,3096,3096,521.2753576284218,4321.440710428356,4308.54084769632,4332.76940814402,1373729.4375,4321.440710428356_521.2753576284218_1373729.4375,0.0,7.92193604339821,0.0,0.0
3099,3099,3099,709.3524023609315,4330.60473825474,4311.59092871094,4344.87938908482,2426535.7626953125,4330.60473825474_709.3524023609315_2426535.7626953125,1.3755515184023392,6.656167395333394,0.0,
3101,3101,3101,543.7745312700183,4321.464620998797,4290.65198615934,4341.87723461532,7674724.626953125,4321.464620998797_543.7745312700183_7674724.626953125,0.0,9.331377094986893,0.0,0.0
3102,3102,3102,515.2057299532875,4331.310846260921,4323.6975816860095,4353.852077640539,796352.49609375,4331.310846260921_515.2057299532875_796352.49609375,0.0447121561074668,5.174434712166557,0.0,
3105,3105,3105,760.3217341832956,4328.50246444244,4302.54201463605,4353.852077640539,33758791.763671875,4328.50246444244_760.3217341832956_33758791.763671875,1.524034046823362,12.250237865855713,0.0,
3109,3109,3109,550.8210455639099,4329.247528706855,4287.599787153241,4356.87418714905,1338206.580078125,4329.247528706855_550.8210455639099_1338206.580078125,0.0,7.881662643446002,0.0,0.0
3110,3110,3110,421.7759811692924,4336.669579892568,4320.6762806549095,4347.82865408802,2186053.9528808594,4336.669579892568_421.7759811692924_2186053.9528808594,0.0,6.316926240842873,0.0,
3111,3111,3111,591.2771084583954,4335.010728460829,4317.659404195801,4344.87938908482,1847381.4833984373,4335.010728460829_591.2771084583954_1847381.4833984373,0.0,6.611427755143394,0.0,
3112,3112,3112,650.780709791771,4331.337759009382,4311.59092871094,4350.82896558189,2766238.0341796875,4331.337759009382_650.780709791771_2766238.0341796875,0.9206651161031576,9.166145431375089,0.0,
3113,3113,3113,536.322194857049,4331.27075084567,4254.31428066633,4356.87418714905,3771611.609375,4331.27075084567_536.322194857049_3771611.609375,0.8940497148310822,7.28037280632412,0.0,0.0
3115,3115,3115,537.2663607025286,4333.044374251959,4317.659404195801,4353.852077640539,3556893.61328125,4333.044374251959_537.2663607025286_3556893.61328125,0.0,13.297406583114778,1.641929119294551,0.0
3124,3124,3124,594.2572069806969,4341.789618566253,4335.80982116604,4356.87418714905,807843.3203125,4341.789618566253_594.2572069806969_807843.3203125,0.0,9.17166084157641,0.0,
3127,3127,3127,467.2934928141906,4328.087934637106,4251.75175062561,4365.96147219084,3034879.6518554688,4328.087934637106_467.2934928141906_3034879.6518554688,0.0,9.680969331823606,0.0,0.0
3130,3130,3130,552.7153270020461,4353.755374174953,4341.87723461532,4369.00392464541,1416949.1015625,4353.755374174953_552.7153270020461_1416949.1015625,0.0,10.083658662325265,0.0,
3137,3137,3137,619.8105540747846,4356.994019019951,4350.82896558189,4372.01834265138,896758.9052734375,4356.994019019951_619.8105540747846_896758.9052734375,0.0,8.01019493556637,0.0,
3138,3138,3138,682.3777457571227,4353.080646284361,4338.8262081518105,4365.96147219084,1022306.177734375,4353.080646284361_682.3777457571227_1022306.177734375,0.0,6.475027482213318,0.0,0.0
3140,3140,3140,396.82209976648966,4360.393830771526,4341.87723461532,4378.0755651369,3170867.2578125,4360.393830771526_396.82209976648966_3170867.2578125,0.0,11.152923591425084,0.0,0.0
3143,3143,3143,594.731082763799,4360.210330033741,4338.8262081518105,4372.01834265138,1476777.314453125,4360.210330033741_594.731082763799_1476777.314453125,0.0,9.362845665320684,0.0,
3147,3147,3147,387.8946712206742,4387.20020757164,4359.89560965444,4404.94364956758,2044683.078125,4387.20020757164_387.8946712206742_2044683.078125,0.0,6.325221283606633,0.0,
3150,3150,3150,662.4208452912555,4365.282047280764,4344.87938908482,4372.01834265138,709610.8623046875,4365.282047280764_662.4208452912555_709610.8623046875,0.0,4.541938424725871,0.0,0.0
3152,3152,3152,626.3531505012801,4362.60814763418,4347.82865408802,4381.08871070289,1641954.1723632812,4362.60814763418_626.3531505012801_1641954.1723632812,0.0,5.465009531003288,0.0,0.0
3155,3155,3155,451.9093361546658,4378.135032078511,4362.91733817006,4381.08871070289,633662.4140625,4378.135032078511_451.9093361546658_633662.4140625,0.0,5.143117504058541,0.0,
3156,3156,3156,517.2864573198466,4364.036965978629,4323.6975816860095,4381.08871070289,2571929.951538086,4364.036965978629_517.2864573198466_2571929.951538086,0.7234640947790755,8.89921712774291,1.85111837291184,0.0
3157,3157,3157,563.2646791562746,4377.330813943446,4356.87418714905,4399.26935664558,15209608.615234377,4377.330813943446_563.2646791562746_15209608.615234377,0.0,17.57344243687422,0.0,0.0
3161,3161,3161,572.7665618560092,4380.986698674151,4369.00392464541,4387.16769865893,2003189.859375,4380.986698674151_572.7665618560092_2003189.859375,0.0,10.194038314849715,0.0,
3164,3164,3164,672.3891811540425,4384.06129099714,4372.01834265138,4399.26935664558,3526642.5546875,4384.06129099714_672.3891811540425_3526642.5546875,0.0,10.706257130565334,0.0,0.0
3170,3170,3170,399.8327885979036,4393.188099860715,4387.16769865893,4410.92950920009,1038222.27734375,4393.188099860715_399.8327885979036_1038222.27734375,0.0,4.158160253356701,0.0,0.0
3175,3175,3175,589.820002015524,4410.724998704522,4396.25511566541,4432.0621750726805,5092316.09375,4410.724998704522_589.820002015524_5092316.09375,0.0,6.4384300977065605,0.0,
3176,3176,3176,590.8145784882046,4407.489093121123,4393.23966566466,4413.94997922324,2954649.7275390625,4407.489093121123_590.8145784882046_2954649.7275390625,0.0,8.040992576032265,0.0,
3178,3178,3178,592.2312277159655,4404.4302263851,4387.16769865893,4423.006150640489,7622558.39453125,4404.4302263851_592.2312277159655_7622558.39453125,0.0,6.056876003608656,0.0,0.0
3184,3184,3184,449.5865099385752,4413.705904842563,4396.25511566541,4432.0621750726805,7964505.564453125,4413.705904842563_449.5865099385752_7964505.564453125,0.0,7.0546082795667004,0.0,
3190,3190,3190,394.73807002407705,4411.440722079163,4402.13180056953,4432.0621750726805,1249674.5595703125,4411.440722079163_394.73807002407705_1249674.5595703125,0.0,9.985162682684107,0.0,0.0
3194,3194,3194,437.574639951694,4418.641169305468,4410.92950920009,4429.04241458322,1752856.4169921875,4418.641169305468_437.574639951694_1752856.4169921875,1.1360663553145196,7.930687217264517,0.0,
3198,3198,3198,638.3223600963152,4417.900316815675,4410.92950920009,4429.04241458322,1127218.974609375,4417.900316815675_638.3223600963152_1127218.974609375,0.5431789550200212,12.798248797464876,0.0,
3210,3210,3210,468.2301443788557,4424.910820457273,4402.13180056953,4477.430123247149,3387454.373046875,4424.910820457273_468.2301443788557_3387454.373046875,1.334731359399719,7.359294721851786,0.0,0.0
3211,3211,3211,559.8296204981508,4443.681274438357,4410.92950920009,4465.35112909221,1066978.9799804688,4443.681274438357_559.8296204981508_1066978.9799804688,0.0,5.55088294463399,0.0,0.0
3216,3216,3216,595.7734386293583,4430.323346408388,4404.94364956758,4462.32967559241,112824317.54003906,4430.323346408388_595.7734386293583_112824317.54003906,1.338728959141874,14.84381136118759,0.0,0.0
3220,3220,3220,371.5025928704511,4436.988778022078,4419.98669055843,4459.31312159442,699072.5439453125,4436.988778022078_371.5025928704511_699072.5439453125,0.4303157390916869,11.313760055722105,0.0,
3225,3225,3225,362.54086415249606,4449.8473645659005,4435.077721632961,4465.35112909221,522340.1245117188,4449.8473645659005_362.54086415249606_522340.1245117188,0.0,10.739794732445857,0.0,
3226,3226,3226,533.7069842237033,4452.481055398398,4435.077721632961,4465.35112909221,717972.8671875,4452.481055398398_533.7069842237033_717972.8671875,0.0,4.649028460642411,0.0,0.0
3234,3234,3234,571.3322005520286,4459.376717294619,4447.16627375031,4462.32967559241,1407897.2885742188,4459.376717294619_571.3322005520286_1407897.2885742188,0.0,6.215010037553478,0.0,0.0
3235,3235,3235,593.2475702947963,4459.331871057901,4450.186890162479,4465.35112909221,749304.61328125,4459.331871057901_593.2475702947963_749304.61328125,0.0,4.479626535794211,0.0,0.0
3242,3242,3242,668.3464419862526,4474.692946250772,4459.31312159442,4489.59158567331,870482.0537109375,4474.692946250772_668.3464419862526_870482.0537109375,0.0,8.1277446350799,0.0,0.0
3245,3245,3245,387.7302037044233,4475.059506577118,4441.116092123039,4489.59158567331,1461930.5356445312,4475.059506577118_387.7302037044233_1461930.5356445312,0.0,6.3391574248044495,0.0,0.0
3246,3246,3246,495.71551263397305,4466.990625387433,4444.14386216547,4483.46257559205,3960589.44732666,4466.990625387433_495.71551263397305_3960589.44732666,1.1888656454277324,6.074535241275271,0.0,
3249,3249,3249,504.2389682473176,4469.7846151410895,4456.261240638721,4480.445546664239,945845.0894012452,4469.7846151410895_504.2389682473176_945845.0894012452,0.0,6.235795652701455,0.0,0.0
3250,3250,3250,507.2557241826635,4462.4518506739405,4441.116092123039,4498.64097014808,7123030.111328125,4462.4518506739405_507.2557241826635_7123030.111328125,0.0,13.233597287659544,0.0,0.0
3254,3254,3254,551.8162947606872,4471.264597492007,4459.31312159442,4489.59158567331,1920475.38671875,4471.264597492007_551.8162947606872_1920475.38671875,0.0,6.59778773059837,0.0,0.0
3258,3258,3258,417.7249717700552,4480.122905092368,4462.32967559241,4498.64097014808,1558060.0947265625,4480.122905092368_417.7249717700552_1558060.0947265625,0.0,6.801146757781414,0.0,0.0
3259,3259,3259,556.7500670939511,4479.242584027431,4468.3719010725,4489.59158567331,931244.1630859376,4479.242584027431_556.7500670939511_931244.1630859376,0.0,12.03394379606778,0.0,0.0
3263,3263,3263,586.2936394442677,4475.888428561701,4462.32967559241,4501.65828911208,1669147.4145507812,4475.888428561701_586.2936394442677_1669147.4145507812,0.7813316083019263,4.93987064886025,0.0,0.0
3264,3264,3264,452.26885688679295,4475.857977305413,4432.0621750726805,4501.65828911208,1806376.6870117188,4475.857977305413_452.26885688679295_1806376.6870117188,0.0,4.263196817947653,0.0,0.0
3269,3269,3269,640.3271510096087,4481.986950400743,4468.3719010725,4498.64097014808,2513712.224609375,4481.986950400743_640.3271510096087_2513712.224609375,0.8970427899777421,6.378620740981932,0.0,0.0
3271,3271,3271,848.9073617686005,4480.834606189766,4468.3719010725,4495.622808612809,1935145.1284179688,4480.834606189766_848.9073617686005_1935145.1284179688,0.0,8.451803291252869,0.0,
3274,3274,3274,540.2616779256458,4485.81954762314,4459.31312159442,4501.65828911208,1723278.4501953125,4485.81954762314_540.2616779256458_1723278.4501953125,0.0,8.931690177225946,0.0,0.0
3276,3276,3276,382.7386194793936,4500.445849426787,4456.261240638721,4510.09854415797,4638520.65234375,4500.445849426787_382.7386194793936_4638520.65234375,0.1455888114419869,4.389590060821563,1.6816409555538132,0.0
3286,3286,3286,575.8155459978382,4486.130313614043,4441.116092123039,4507.688679613109,6670211.1552734375,4486.130313614043_575.8155459978382_6670211.1552734375,0.0,15.042391230697833,0.0,0.0
3288,3288,3288,687.8920852614453,4491.292556011616,4480.445546664239,4504.67080155753,1463680.7797851562,4491.292556011616_687.8920852614453_1463680.7797851562,0.0,4.982487396952554,0.0,0.0
3289,3289,3289,425.7559186536636,4500.053941559007,4489.59158567331,4510.09854415797,3383679.6982421875,4500.053941559007_425.7559186536636_3383679.6982421875,0.0,4.568280510206688,0.0,0.0
3291,3291,3291,574.8297688673057,4497.826660926749,4480.445546664239,4507.688679613109,5508916.4765625,4497.826660926749_574.8297688673057_5508916.4765625,0.0,13.815050080259146,0.0,0.0
3297,3297,3297,632.7846731534224,4508.995585301633,4489.59158567331,4523.724150575639,20436512.1640625,4508.995585301633_632.7846731534224_20436512.1640625,1.234455010925552,5.731610726437833,0.0,
3299,3299,3299,676.6632801445745,4521.255122488886,4512.7351401224105,4533.36244574928,13623324.609375,4521.255122488886_676.6632801445745_13623324.609375,0.4387909316088156,4.003791363618549,0.0,
3309,3309,3309,560.2709404645661,4546.397831751223,4536.3596496954,4564.91769615555,4452406.706054688,4546.397831751223_560.2709404645661_4452406.706054688,0.0,4.131043552792728,0.0,
3320,3320,3320,517.2867175504296,4559.292387023617,4543.644062198639,4574.0040591135,3387292.763488769,4559.292387023617_517.2867175504296_3387292.763488769,0.0,9.359241878769218,0.0,0.0
3323,3323,3323,680.3501544476612,4556.494752189148,4543.644062198639,4570.98813215637,2908483.6689453125,4556.494752189148_680.3501544476612_2908483.6689453125,0.0,7.885576281061474,0.0,
3329,3329,3329,598.2344042928072,4566.213068488131,4546.64897064114,4580.10471371556,2927710.896484375,4566.213068488131_598.2344042928072_2927710.896484375,1.0082055004311377,9.357441641311969,0.0,0.0
3331,3331,3331,455.58929245428646,4567.141544371018,4552.7207996025,4595.254561580669,1981331.2646484373,4567.141544371018_455.58929245428646_1981331.2646484373,0.0,7.788523785052963,0.0,
3333,3333,3333,621.8035336143847,4576.233731339599,4564.91769615555,4583.12213221932,1186544.9182128906,4576.233731339599_621.8035336143847_1186544.9182128906,0.0,8.598500754647395,0.0,0.0
3336,3336,3336,363.5027696668944,4574.758482603274,4561.87797216318,4583.12213221932,773002.8837890625,4574.758482603274_363.5027696668944_773002.8837890625,0.0,9.06865486929449,0.0,0.0
3338,3338,3338,398.24563636988887,4605.473328650038,4595.254561580669,4649.87858418369,911933.7932128906,4605.473328650038_398.24563636988887_911933.7932128906,0.0,4.287309884513866,0.0,0.0
3339,3339,3339,536.7708811025686,4570.985197535514,4555.74102715395,4583.12213221932,1086170.556640625,4570.985197535514_536.7708811025686_1086170.556640625,0.0,9.524425990926416,0.0,0.0
3342,3342,3342,426.2382407628548,4580.954485865615,4555.74102715395,4598.27135816958,705986.21484375,4580.954485865615_426.2382407628548_705986.21484375,0.0,4.599983797476972,0.0,0.0
3346,3346,3346,524.2338109700027,4574.38375167932,4546.64897064114,4601.31529716399,1344120.0825195312,4574.38375167932_524.2338109700027_1344120.0825195312,0.0,6.386383505801978,0.0,0.0
3350,3350,3350,736.8321798155862,4580.067216904436,4567.95381513978,4589.189382590311,939013.34765625,4580.067216904436_736.8321798155862_939013.34765625,0.0,7.373929340835734,0.0,
3356,3356,3356,732.3449202579895,4583.6039521443045,4567.95381513978,4592.23887459183,1450658.771484375,4583.6039521443045_732.3449202579895_1450658.771484375,0.0,5.887172073255915,0.0,0.0
3361,3361,3361,543.7807286802428,4595.158928681498,4583.12213221932,4613.469658650391,1847425.732421875,4595.158928681498_543.7807286802428_1847425.732421875,0.0,14.236323598907257,0.0,0.0
3366,3366,3366,546.7563267415104,4583.22656219032,4558.79880515478,4616.487739242541,2497335.9157714844,4583.22656219032_546.7563267415104_2497335.9157714844,0.0,5.049895207551848,0.0,0.0
3367,3367,3367,461.7465989602255,4592.282826744525,4583.12213221932,4613.469658650391,845869.076171875,4592.282826744525_461.7465989602255_845869.076171875,0.0,6.330449284707712,0.0,0.0
3369,3369,3369,686.3143130577238,4592.508069057039,4580.10471371556,4604.35955158617,2304783.953125,4592.508069057039_686.3143130577238_2304783.953125,0.0,7.978502660029519,0.0,
3373,3373,3373,938.4361699452824,4588.453148792615,4574.0040591135,4607.37636855984,1813592.400390625,4588.453148792615_938.4361699452824_1813592.400390625,0.0,9.792012458087662,0.0,
3374,3374,3374,383.50441990364567,4604.4411981498,4586.13953212644,4607.37636855984,1061822.845703125,4604.4411981498_383.50441990364567_1061822.845703125,0.0,6.186899730768127,0.0,
3375,3375,3375,485.74801542479497,4606.112580410893,4592.23887459183,4619.5104756727205,1412321.662109375,4606.112580410893_485.74801542479497_1412321.662109375,1.4466735560437534,9.390878501797664,0.0,0.0
3385,3385,3385,375.8282513113765,4615.648839665826,4607.37636855984,4625.548703588491,533849.5751953125,4615.648839665826_375.8282513113765_533849.5751953125,0.0,8.856648218698272,0.0,
3389,3389,3389,529.7966317476792,4607.547868168512,4570.98813215637,4640.772494591731,2588867.7055664062,4607.547868168512_529.7966317476792_2588867.7055664062,0.0,5.181874110808136,1.503678888504615,
3391,3391,3391,572.770641894346,4621.978305949229,4601.31529716399,4643.83675960446,4885858.8134765625,4621.978305949229_572.770641894346_4885858.8134765625,0.0,5.623456694988667,0.0,0.0
3392,3392,3392,378.89633840611975,4619.456076960208,4604.35955158617,4634.6928697004405,664815.8422851562,4619.456076960208_378.89633840611975_664815.8422851562,0.0,6.682749664839684,0.0,
3394,3394,3394,635.3340047689736,4620.727023247617,4607.37636855984,4637.7092061414905,1126035.67578125,4620.727023247617_635.3340047689736_1126035.67578125,0.3975226032517282,4.599349630608945,0.0,0.0
3396,3396,3396,484.7504437914428,4630.5639956876485,4613.469658650391,4646.85347262765,1586029.0346679688,4630.5639956876485_484.7504437914428_1586029.0346679688,0.5422405485405539,9.03911821152268,0.0,0.0
3398,3398,3398,825.4318517189209,4622.5971395863135,4610.42303553963,4637.7092061414905,1172134.4560546875,4622.5971395863135_825.4318517189209_1172134.4560546875,0.0,14.176697465743596,0.0,
3401,3401,3401,574.8308587593106,4620.7314549775365,4616.487739242541,4634.6928697004405,1770741.93359375,4620.7314549775365_574.8308587593106_1770741.93359375,0.0,5.2519346073714965,0.0,0.0
3403,3403,3403,457.9256756923144,4631.830095835571,4616.487739242541,4643.83675960446,1907826.695678711,4631.830095835571_457.9256756923144_1907826.695678711,0.0,7.28057271705458,0.0,
3405,3405,3405,473.5765876251156,4624.018121118615,4610.42303553963,4643.83675960446,3440551.251953125,4624.018121118615_473.5765876251156_3440551.251953125,1.3831794721029476,11.601149984803074,0.0,
3406,3406,3406,637.7736161158897,4631.057766403909,4622.53189662837,4643.83675960446,1014246.0830078124,4631.057766403909_637.7736161158897_1014246.0830078124,0.0,9.589578038245318,0.0,
3407,3407,3407,663.433617507393,4615.911997229583,4595.254561580669,4704.34724263098,1284691.3642578125,4615.911997229583_663.433617507393_1284691.3642578125,0.0,7.017031537989098,1.861661485065776,
3409,3409,3409,720.3168939849046,4640.631269514153,4622.53189662837,4658.93576363466,4864998.851074219,4640.631269514153_720.3168939849046_4864998.851074219,0.0,5.192875776595426,0.0,
3414,3414,3414,517.2838001145967,4640.760131222027,4619.5104756727205,4658.93576363466,1573037.8994140625,4640.760131222027_517.2838001145967_1573037.8994140625,0.0,6.787745424764522,0.0,0.0
3415,3415,3415,608.7694023199359,4645.942392366847,4625.548703588491,4655.92043510817,3373158.2138671875,4645.942392366847_608.7694023199359_3373158.2138671875,0.0,4.099269678396977,0.0,
3417,3417,3417,351.5777059508614,4646.469073632738,4619.5104756727205,4661.97871664904,798114.5708007812,4646.469073632738_351.5777059508614_798114.5708007812,0.0,5.5808170630787455,0.0,
3426,3426,3426,578.2372703916884,4662.575667896375,4649.87858418369,4674.09223512555,1139433.220703125,4662.575667896375_578.2372703916884_1139433.220703125,0.0,6.958199679282375,0.0,
3428,3428,3428,531.784027303859,4662.762586416108,4649.87858418369,4701.3259981050605,2541019.056640625,4662.762586416108_531.784027303859_2541019.056640625,0.0,4.530398314430541,0.0,0.0
3432,3432,3432,417.2258663139148,4677.4354744111215,4646.85347262765,4692.255892194749,1658045.576171875,4677.4354744111215_417.2258663139148_1658045.576171875,0.0,6.195188323893699,1.96188121146788,0.0
